track,artist,date,rating 
,,,
"b""I Don't Care""",b'Cheryl',9 November 2014 ,1.94
b'Nasty (Who Dat)',b'A$AP Ferg',11 August 2017 ,1.88
b'La venda',b'Miki N\xc3\xba\xc3\xb1ez',17 January 2019 ,1.96
b'Lights Down Low',b'MAX',14 October 2016 ,1.77
b'How We Do (Party)',b'Rita Ora',20 March 2012 ,2.15
b'Real and True',b'Future',5 November 2013 ,1.86
"b""When I'm Gone""",b'Simple Plan',November 2007 ,1.84
,,,
b'Show Stopper',b'Danity Kane',2006,1.91
b'Kamasutra',b'Juicy J',1 December 2017 ,1.70
"b""Sgt. Pepper's Lonely Hearts Club Band""",b'Bee Gees',1978,1.73
b'Wait',b'Maroon 5',31 October 2017 ,2.13
b'The Mantra',b'Mike WiLL Made It',14 November 2018 ,2.08
b'Margaritaville / Miss You So Badly',b'Jimmy Buffett',March 1977 ,2.14
b'Nobody to Love',b'Sigma',6 April 2014 ,2.15
,,,
b'Dance With Me',b'Aaron Carter',10 November 2009 ,1.20
b'What Hurts the Most',b'Rascal Flatts',2006,1.96
b'Should I Leave',b'David Charvet',1997,1.01
b'Have You Seen Her',b'M.C. Hammer',1990,2.03
b'Cuando calienta el sol',b'Luis Miguel',1987,1.50
b'Teach Me How to Dougie',b'Cali Swag District',13 April 2010 ,2.19
b'Say Amen for Silver Linings',b'Panic! at the Disco',21 March 2018 ,2.11
,,,
b'Zaleilah',b'Mandinga',29 January 2012 ,1.87
b'Ma philosophie',b'Amel Bent',January 2005 ,1.71
b'Hide Away',b'Daya',22 April 2015 ,2.08
b'Christmas in Hollywood',b'Hollywood Undead',9 December 2008 ,1.68
b'If Tomorrow Never Comes',b'Ronan Keating',2002,2.02
b'Leave It Up to Me',b'Aaron Carter',2002,1.29
"b""Say You're Just a Friend""",b'Austin Mahone',3 December 2012 ,1.44
,,,
b'Pick Up the Phone',b'Lupe Fiasco',21 July 2016 ,1.94
b'Dancing in the Street',b'David Bowie',12 August 1985 ,2.26
b'Heartless',b'Thomas Wesley',31 January 2020 ,1.38
b'Classic Man',b'Jidenna',3 February 2015 ,2.13
b'I Fell in Love With the Devil',b'Avril Lavigne',28 June 2019 ,1.84
b'I Love Me',b'Demi Lovato',6 March 2020 ,2.04
b'Come on You Reds ',b'Manchester United Football Club',May 1994 ,1.62
,,,
b'What Are You Waiting For?',b'Nickelback',9 September 2014 ,1.79
b'Spirit',b'Beyonc\xc3\xa9',10 July 2019 ,2.18
b'Dile que la quiero',b'David Civera',2001,1.60
b'Naughty or Nice',b'RiceGum',22 December 2017 ,0.62
"b""I Don't Like It, I Love It""",b'Flo Rida',21 June 2015 ,2.10
,,,
,,,
b'What Them Girls Like ',b'Ludacris',2008,1.51
b'Tu canci\xc3\xb3n',b'Alfred Garc\xc3\xada',28 January 2018 ,2.03
b'Drink a Beer',b'Luke Bryan',11 November 2013 ,1.71
b'Pills & Automobiles',b'Chris Brown',4 August 2017 ,1.88
b'Feel Me',b'Tyga',31 December 2016 ,1.70
b'Right Now',b'The Pussycat Dolls',2007,1.75
"b""Dear Darlin'""",b'Olly Murs',24 May 2013 ,1.99
,,,
b'Yummy (Remix)',b'Justin Bieber',3 February 2020 ,1.75
b'Demons',b'Imagine Dragons',28 January 2013 ,2.16
b'Da Doo Ron Ron / Holiday',b'Shaun Cassidy',May 1977 ,1.89
b'Medell\xc3\xadn',b'Madonna',17 April 2019 ,2.22
b'Weekends!!!',b'Skrillex',25 October 2010 ,2.06
"b""Bitch I'm Madonna""",b'Madonna',20 December 2014 ,2.18
b'Cocoa (teh drenk!)',b'Cal Chuchesta',26 November 2014 ,2.14
,,,
b'Silencio',b'David Bisbal',7 December 2007 ,1.57
b'Elementary',b'Lil Pump',15 March 2016 ,2.12
b'In Your Head',b'Mohombi',3 December 2011 ,0.98
b'Mi princesa',b'David Bisbal',2009,1.18
b'Thought Contagion',b'Muse',15 February 2018 ,2.19
b'Picture',b'Kid Rock',2002,2.06
b'No Surprise',b'Daughtry',5 May 2009 ,2.04
,,,
b'Get Low',b'Waka Flocka Flame',1 June 2012 ,1.75
b'Rocky Mountain Way',b'Godsmack',24 April 2012 ,1.74
b'Leave a Light On',b'Tom Walker',13 October 2017 ,2.01
"b""Can't Stop the Feeling!""",b'Justin Timberlake',6 May 2016 ,2.25
b'Clich\xc3\xa9 Love Song',b'Basim',7 March 2014 ,1.99
b'Massive Attack',b'Nicki Minaj',13 April 2010 ,2.10
b'Dragostea Din Tei',b'Haiducii',2004,1.71
,,,
b'Mamma Mia',b'A\xe2\x98\x86Teens',1999,1.94
b'Te voy a esperar',b'Juan Magan',7 August 2012 ,1.04
b'Watch Me Do',b'Meghan Trainor',25 March 2016 ,1.80
b'Cyclone',b'Baby Bash',2007,2.03
b'Katharsis',b'Doda',2007,1.08
"b""Club Can't Handle Me""",b'Flo Rida',28 June 2010 ,2.22
b'Whatcha Say',b'Jason Der\xc3\xbclo',5 May 2009 ,2.20
,,,
b'Anyone of Us (Stupid Mistake)',b'Gareth Gates',8 July 2002 ,1.73
b'Feelings',b'Maroon 5',15 September 2015 ,1.62
b'Con calma',b'Daddy Yankee',24 January 2019 ,2.15
"b""That's What Love Is All About / Take a Look at My Face""",b'Michael Bolton',August 1987 ,1.82
b'The Rose',b'Westlife',13 November 2006 ,1.49
,,,
,,,
b'Bad Liar',b'Imagine Dragons',6 November 2018 ,2.15
b'Roses',b'Benny Blanco',5 December 2018 ,1.76
b'I Kissed a Girl',b'Katy Perry',6 May 2008 ,2.20
b'Wishing on a Star',b'The X Factor Finalists',28 November 2011 ,1.46
b'Complicated',b'Your Favorite Martian',14 March 2012 ,1.48
b'Not Over You',b'Gavin DeGraw',17 May 2011 ,2.05
b'Stressed Out',b'Twenty One Pilots',28 April 2015 ,2.23
,,,
b'Castles',b'Tom MacDonald',4 December 2017 ,1.21
b'What Lovers Do',b'Maroon 5',30 August 2017 ,2.20
b'Sometimes When We Touch / Still Not Used To',b'Dan Hill',1977,2.10
b'Ma libert\xc3\xa9 de penser',b'Florent Pagny',15 March 2003 ,1.60
b'Try',b'Colbie Caillat',9 June 2014 ,1.97
b'BO$$',b'Fifth Harmony',7 July 2014 ,2.11
b'Words',b'Boyzone',7 October 1996 ,1.87
,,,
"b""God Must Have Spent a Little More Time on You / Sad Lookin' Moon""",b'Alabama',11 May 1999 ,1.29
b'Old Time Rock & Roll / Sunspot Baby',b'Bob Seger & The Silver Bullet Band',7 April 1979 ,2.19
b'Hater',b'Korn',20 June 2014 ,2.12
b'Some Nights',b'fun.',February 2012 ,2.19
b'Beautiful Soul',b'Jesse McCartney',12 August 2004 ,2.11
b'Sokka irti',b'Cheek',2 April 2012 ,1.10
"b""I Don't Want to Miss a Thing""",b'Mark Chesnutt',1998,1.69
,,,
b'Jai Ho! (You Are My Destiny)',b'A. R. Rahman',23 February 2009 ,2.16
b'Riot',b'Bullet for My Valentine',15 January 2013 ,1.80
b'Cookie Jar',b'Gym Class Heroes',8 July 2008 ,1.92
b'La cintura',b'\xc3\x81lvaro Soler',30 March 2018 ,1.61
b'Sheezus',b'Lily Allen',22 April 2014 ,2.19
"b""Let Me Get 'Em""",b'Soulja Boy',2 February 2008 ,1.71
b'Bailamos',b'Enrique Iglesias',June 1999 ,2.17
,,,
b'Turn Me On',b'David Guetta',13 December 2011 ,2.21
b'Stay the Same',b'Joey McIntyre',1999,1.56
b'After All / Dangerous Times',b'Cher',11 March 1989 ,2.04
b'Fade',b'Alan Walker',19 November 2014 ,1.79
"b""Nobody's Perfect""",b'Jessie J',25 February 2011 ,2.11
b'Hit Me Back',b'Jacob Sartorius',23 June 2017 ,1.04
b'Love Yourself',b'Justin Bieber',9 November 2015 ,2.24
,,,
b'Zosta\xc5\x84my razem',b'Stachursky',1999,1.22
b'Nobody Wants to Be Lonely',b'Ricky Martin',2001,2.10
b'Young Girls',b'Bruno Mars',6 November 2012 ,2.11
b'Sorry Seems to Be the Hardest Word',b'Blue',9 December 2002 ,2.02
b'Roman Reloaded',b'Nicki Minaj',24 February 2012 ,2.16
,,,
,,,
b'Amor gitano',b'Alejandro Fern\xc3\xa1ndez',12 February 2007 ,1.48
b'Tirate un paso',b'Los Wachiturros',2011,1.40
b'All My Friends',b'Jacob Sartorius',2 October 2016 ,1.38
b'Oath',b'Cher Lloyd',26 October 2012 ,2.01
b'Call Me Sir',b'Train',24 May 2018 ,1.45
b'In the Name of Love',b'Monika Kuszy\xc5\x84ska',9 March 2015 ,1.93
b'Lethal Injection',b'Tom MacDonald',1 June 2019 ,1.61
,,,
b'Fight Song',b'Shining',12 October 2018 ,1.39
"b""Sacred Trust / After You're Gone""",b'One True Voice',16 December 2002 ,1.55
"b""The Cup of Life (The Official Song of the World Cup, France '98)""",b'Ricky Martin',1998,2.05
b'Take One Last Breath',b'Abandon All Ships',29 June 2010 ,1.49
b'Lolly',b'Maejor Ali',17 September 2013 ,1.25
b'Figaro / You Can Say That Again',b'Brotherhood of Man',January 1978 ,1.93
b'PG Song for Kids (I Play PG Everyday)',b'Mishovy \xc5\xa0\xc3\xadlenosti',16 July 2016 ,1.55
,,,
b'Amiga m\xc3\xada',b'Alejandro Sanz',1997,1.56
b'Non ti scordar mai di me',b'Giusy Ferreri',6 June 2008 ,1.38
b'Manndaudsvinter',b'Taake',1995,2.01
"b""Qwerty100 Anime Theme (From ABBA's greatest hits) [Remastered]""","b""Daddy's Boy""",8 August 2017 ,1.21
b'Shot Me Down',b'David Guetta',10 February 2014 ,2.00
b'Cancer',b'Twenty One Pilots',14 September 2016 ,2.08
b'Lollipop Luxury',b'Jeffree Star',18 December 2008 ,1.41
,,,
b'Love Will Set You Free',b'Engelbert Humperdinck',30 April 2012 ,1.90
b'Please Me',b'Cardi B',15 February 2019 ,2.26
b'Pussy Cat / No One But You (In My Heart)',b'The Ames Brothers',September 1958 ,1.32
b'Now or Never',b'Halsey',4 April 2017 ,2.21
b'Seul',b'Garou',2000,1.53
"b""Well, Everybody's F***ing in a U.F.O.""",b'Rob Zombie',17 February 2016 ,2.06
b'No Candle No Light',b'Zayn',15 November 2018 ,1.76
,,,
b'She Knows',b'Ne-Yo',16 September 2014 ,1.98
"b'Yo, Ho'",b'Blood on the Dance Floor',25 December 2010 ,1.30
b'E-Lo',b'Los Unidades',26 November 2018 ,1.97
b'Pictures of You',b'The Last Goodnight',28 May 2007 ,2.00
"b""I'd Do Anything""",b'Simple Plan',2003,2.00
b'Roi',b'Bilal Hassani',4 January 2019 ,2.07
b'California King Bed',b'Rihanna',16 May 2011 ,2.25
,,,
b'Graduation',b'Benny Blanco',29 August 2019 ,1.76
b'Gives You Hell',b'The All-American Rejects',30 September 2008 ,2.22
"b""She's So Lovely""",b'Scouting for Girls',3 September 2007 ,1.91
b'\xea\xb0\x95\xeb\x82\xa8\xec\x8a\xa4\xed\x83\x80\xec\x9d\xbc (Gangnam Style)',b'Psy',15 July 2012 ,2.24
b'Waterline',b'Jedward',24 February 2012 ,1.92
,,,
,,,
b'O mnie si\xc4\x99 nie martw',b'Margaret',5 September 2014 ,0.91
b'Flame Is Burning',b'\xd0\xae\xd0\xbb\xd0\xb8\xd1\x8f \xd0\xa1\xd0\xb0\xd0\xbc\xd0\xbe\xd0\xb9\xd0\xbb\xd0\xbe\xd0\xb2\xd0\xb0 [Julia Samoylova]',13 March 2017 ,1.68
"b""Let's Get Ready to Rhumble""",b'PJ & Duncan',1994,1.92
"b""Shaddap You Face / Ain't in No Hurry""",b'Joe Dolce Music Theatre',October 1980 ,2.18
"b""Silver Lining (Crazy 'bout You)""",b'Jessie J',16 November 2012 ,1.50
"b""Jane, Don't You Know Me?""",b'Elvis Depressedly',31 July 2019 ,1.51
b'Waiting on the World to Change',b'John Mayer',14 June 2006 ,2.14
,,,
b'Algo peque\xc3\xb1ito',b'Daniel Diges',2010,1.77
b'A luta \xc3\xa9 alegria',b'Homens da Luta',2011,1.52
b'Andiamo a comandare',b'Fabio Rovazzi',18 March 2016 ,1.74
b'Donald Trump',b'Mac Miller',8 February 2011 ,2.20
b'You Are Not Alone',b'The X Factor Finalists 2009',15 November 2009 ,1.42
b'Just a Kiss',b'Lady Antebellum',3 May 2011 ,2.02
b'Bounce',b'Iggy Azalea',26 April 2013 ,2.19
,,,
b'Holy Grail',b'Jay-Z',4 July 2013 ,2.25
b'Good Girls Go Bad',b'Cobra Starship',12 May 2009 ,2.16
b'How You Remind Me',b'Nickelback',4 December 2001 ,2.21
b'Too Good at Goodbyes',b'Sam Smith',8 September 2017 ,2.24
b'You Never Met a Motherf**ker Quite Like Me',b'Kid Rock',September 2002 ,1.59
b'London Bridge',b'Fergie',11 September 2006 ,2.20
b'Everybody Get Up',b'Five',31 August 1998 ,2.04
,,,
b'Lover (Remix)',b'Taylor Swift',13 November 2019 ,2.05
b'No Vacancy',b'OneRepublic',28 April 2017 ,1.87
b'Right Now',b'Rihanna',21 June 2013 ,2.17
b'Run It!',b'Chris Brown',13 June 2005 ,2.17
b'Nie daj si\xc4\x99',b'Doda',14 June 2008 ,1.27
b'Fake',b'Five Finger Death Punch',6 April 2018 ,1.69
b'Everlasting Love',b'Worlds Apart',September 1993 ,1.59
,,,
b'Exotic',b'\xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\x82\xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\x9a\xe0\xa5\x8b\xe0\xa4\xaa\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa4\xbe [Priyanka Chopra]',9 July 2013 ,1.48
b'Ten Little Indians / County Fair',b'The Beach Boys',26 November 1962 ,2.17
b'Pillowtalk',b'Zayn',29 January 2016 ,2.26
b'Invisible Man',b'98\xc2\xba',1997,1.67
b'Que tiro foi esse',b'Jojo Maronttinni',29 December 2017 ,1.69
b'Home',b'Westlife',29 October 2007 ,1.42
b'Give It 2 U',b'Robin Thicke',27 August 2013 ,2.10
,,,
b'The Hardest Thing ',b'98\xc2\xba',21 February 2000 ,2.01
b'Solo',b'Iyaz',2 February 2010 ,1.94
b'Uma Thurman',b'Fall Out Boy',12 January 2015 ,2.12
b'Life of Jefferson Davis',b'Surfing New Jersey',6 December 2010 ,1.08
b'Bottoms Up',b'Brantley Gilbert',17 December 2013 ,1.88
,,,
,,,
b'Superman / Teardrops in Your Eyes',b'Black Lace',1983,1.41
b'Open Happiness',b'Open Happiness',May 2009 ,1.55
b'Fancy',b'Iggy Azalea',17 February 2014 ,2.29
b'Girls',b'Rita Ora',11 May 2018 ,2.20
"b""J'ai besoin d'amour / J'ai besoin d'amour (Celctic Mix) / J'ai besoin d'amour (Fortress Mix)""",b'Lorie',November 2002 ,1.16
"b""I Feel Like Dancin'""",b'All Time Low',5 April 2011 ,1.72
b'My Last',b'Big Sean',1 March 2011 ,2.06
,,,
b'Retrovertigo',b'Avenged Sevenfold',30 June 2017 ,1.94
b'Generational Divide',b'Blink-182',21 June 2019 ,2.15
b'Sugar',b'Maroon 5',13 January 2015 ,2.12
b'Rain Is a Good Thing',b'Luke Bryan',25 January 2010 ,1.96
b'R.I.P.',b'Rita Ora',6 May 2012 ,2.18
"b""Sailin' Home / The Town Where You Was Born""",b'Piet Veerman',March 1987 ,1.81
b'Beneath Your Beautiful',b'Labrinth',2012,2.11
,,,
b'When I Was Your Man',b'Bruno Mars',3 December 2012 ,2.23
b'Live Fast (PUBGM)',b'Alan Walker',25 July 2019 ,1.51
b'May I Flex',"b'BlackBagLa, XXXTENTACION, Momoh'",4 December 2017 ,1.62
b'En el amor hay que perdonar',b'Belinda',19 July 2012 ,1.28
"b""Every Rose Has Its Thorn / Livin' for the Minute""",b'Poison',12 October 1988 ,2.25
b'Art-B',b'Taconafide',16 March 2018 ,1.88
b'Look at Me Now',b'Chris Brown',1 February 2011 ,2.25
,,,
b'Cha-Cha Slide / DJ Eric B Slide',b'Mr. C the Slide Man',2000,1.66
b'Follow the Leader (Featuring Van B. King)',b'The Soca Boys',1998,1.08
b'2 in the Morning',b'New Kids on the Block',23 February 2009 ,1.16
b'Jet Lag',b'Simple Plan',26 April 2011 ,1.95
b'Troublemaker',b'Olly Murs',12 October 2012 ,2.22
b'Gorgeous',b'Taylor Swift',20 October 2017 ,2.28
b'One Last Breath',b'\xce\x9c\xce\xb1\xcf\x81\xce\xaf\xce\xb1 \xce\x88\xce\xbb\xce\xb5\xce\xbd\xce\xb1 \xce\x9a\xcf\x85\xcf\x81\xce\xb9\xce\xac\xce\xba\xce\xbf\xcf\x85 [Maria Elena Kyriakou]',20 March 2015 ,1.91
,,,
b'Around the World on the Phonograph',b'Thomas Edison',October 1888 ,1.71
b'Country Must Be Country Wide',b'Brantley Gilbert',25 April 2011 ,1.52
b'Swear It Again',b'Westlife',1 April 1999 ,2.04
b'Il est o\xc3\xb9 le bonheur ?',b'Christophe Ma\xc3\xa9',19 February 2016 ,1.03
"b""If It's Love""",b'Train',2010,1.83
b'Familiar',b'Liam Payne',20 April 2018 ,1.97
b'Here Without You',b'3 Doors Down',13 April 2004 ,2.25
,,,
b'Fly Over States',b'Jason Aldean',6 February 2012 ,1.91
"b""I'll Be There for You""",b'Meghan Trainor',24 September 2019 ,1.21
b'Death Metal Fuck Off!',b'Deche-Charge',1994,2.07
b'I am an Outsider',b'Three Days Grace',16 February 2018 ,1.64
b'(Everything I Do) I Do It for You',b'Bryan Adams',June 1991 ,2.18
,,,
,,,
b'Stop! Dimentica',b'Tiziano Ferro',June 2006 ,1.55
b'Walk Me Home',b'Pink',20 February 2019 ,2.07
b'Allez ola ol\xc3\xa9',b'Jessy Matador',25 May 2010 ,1.96
b'The Girl Is Mine 2008',b'Michael Jackson',4 February 2008 ,1.77
b'Super Trouper',b'A\xe2\x98\x86Teens',29 November 1999 ,1.88
b'Classic',b'MKTO',10 June 2013 ,2.15
b'Poison',b'Rita Ora',28 June 2015 ,2.09
,,,
b'What a Man Gotta Do',b'Jonas Brothers',17 January 2020 ,1.96
b'Doop',b'Doop',7 February 1994 ,2.26
b'My Band',b'D12',12 April 2004 ,2.23
b'Party Rock Anthem',b'LMFAO',11 February 2011 ,2.23
b'Boten Anna',b'Basshunter',9 May 2006 ,2.11
b'Stars Are Blind',b'Paris Hilton',3 July 2006 ,2.23
b'Rich Sex',b'Nicki Minaj',11 June 2018 ,2.19
,,,
"b""Ridin' Solo""",b'Jason Der\xc3\xbclo',May 2010 ,2.22
b'Beat of My Heart',b'Hilary Duff',2005,2.04
"b""Feelin' Way Too Damn Good""",b'Nickelback',March 2004 ,1.99
b'All I Have to Do Is Dream / Good Feeling',b'Andy Gibb',15 August 1981 ,1.48
b'A Moment Like This',b'Leona Lewis',20 December 2006 ,1.93
b'How Low',b'Ludacris',8 December 2009 ,2.13
b'No Matter What',b'Boyzone',13 July 1998 ,2.07
,,,
b'Grande amore',b'Il Volo',12 February 2015 ,2.05
b'Blow',b'Theory of a Deadman',25 March 2016 ,1.40
b'Up Down',b'Morgan Wallen',12 January 2018 ,1.71
b'Bleeding Mascara',b'Atreyu',2004,1.87
"b""Don't Come Easy""",b'Isaiah',7 March 2017 ,2.01
b'A Little Bit More',b'911',1999,1.31
b'Toujours debout',b'Renaud',26 January 2016 ,1.71
,,,
b'About That Life',b'Attila',2013,1.56
b'Meme Machine',b'Filthy Frank & Friends',12 July 2015 ,1.83
b'Breaking News',b'Michael Jackson',8 November 2010 ,2.05
b'House Party',b'Sam Hunt',1 June 2015 ,1.92
b'Famous',b'Mason Ramsey',27 April 2018 ,2.06
b'TTYLXOX',b'Bella Thorne',6 March 2012 ,1.67
b'El taxi',b'Osmani Garc\xc3\xada',15 May 2015 ,1.44
,,,
"b""Won't Back Down""",b'Eminem',3 June 2010 ,2.22
b'Jedi Rocks (The Max Rebo Band)',b'John Williams',11 November 1997 ,1.50
b'Gucci Gang (Remix)',b'Joyner Lucas',4 December 2017 ,1.97
b'Talkin Sh*t',b'Famous Dex',4 August 2017 ,1.48
b'Father and Son',b'Boyzone',13 November 1995 ,1.97
,,,
,,,
b'Hot Revolver',b'Lil Wayne',17 March 2009 ,1.79
"b""She Don't Wanna Man""",b'Asher Roth',July 2009 ,1.25
b'Falcon Punch',b'Pink Guy',19 July 2017 ,1.69
b'Pep Rally',b'Missy Elliott',7 February 2016 ,2.09
b'What About Me',b'Shannon Noll',26 January 2004 ,1.72
b'Ms. New Booty',b'Bubba Sparxxx',29 November 2005 ,2.18
b'Not Such an Innocent Girl',b'Victoria Beckham',September 2001 ,1.84
,,,
"b""2012 (It Ain't the End)""",b'Jay Sean',3 August 2010 ,1.98
b'Hi Bich',b'Bhad Bhabie',21 September 2017 ,2.18
b'Naked',b'Dev',9 January 2012 ,1.71
b'Last Resort',b'Papa Roach',18 September 2000 ,2.26
b'Gar\xc3\xa7on',b'Koxie',25 June 2007 ,1.38
b'I Belong to You',b'Eros Ramazzotti',27 January 2006 ,1.74
b'Downtown',b'Macklemore & Ryan Lewis',27 August 2015 ,2.28
,,,
b'Maybe',b'Enrique Iglesias',2002,1.44
b'#moneydance',b'Diamondsonmydick',18 September 2019 ,1.97
b'Shower Me With Your Love',b'Surface',1 July 1989 ,1.85
b'Rain',b'The Script',14 July 2017 ,1.72
b'Lullaby',b'Shawn Mullins',February 1999 ,2.25
b'MIA',b'Bad Bunny',11 October 2018 ,2.25
b'Alien',b'Your Favorite Martian',15 February 2012 ,1.60
,,,
b'Give No Fxk',b'Migos',14 February 2020 ,2.15
b'Kream',b'Iggy Azalea',6 July 2018 ,2.17
b'Old Pop in an Oak',b'Rednex',December 1994 ,1.93
b'Young Dumb & Broke',b'Khalid',3 March 2017 ,2.21
b'Raptori / Suikki',b'Mana Mana',May 1991 ,1.70
b'Show Me',b'Kid Ink',17 September 2013 ,2.12
b'Started',b'Iggy Azalea',3 May 2019 ,2.08
,,,
b'(Meet) The Flintstones',"b""The BC-52's""",1994,2.19
b'When You Believe',b'Leon Jackson',15 December 2007 ,1.62
b'Music Sounds Better With U',b'Big Time Rush',November 2011 ,2.07
b'STOOPID',b'6ix9ine',5 October 2018 ,2.21
b'The Twist',b'Fat Boys',18 June 1988 ,2.13
b'YOLO',b'The Lonely Island',27 January 2013 ,2.14
"b""Papa chanteur / Qu'est-ce qui t'as pris""",b'Jean-Luc Lahaye',1984,0.92
,,,
b'You Raise Me Up',b'Josh Groban',2003,1.97
b'Fall Down',b'will.i.am',16 April 2013 ,1.82
b'Explosion',b'Kalwi & Remi',2006,1.74
b'Tonight Again',b'Guy Sebastian',7 April 2015 ,2.04
b'X',b'Nicky Jam',2 March 2018 ,2.14
,,,
,,,
b'Surrender to Me / Tequila Dreams',b'Ann Wilson',24 December 1988 ,1.89
b'Arrasou viado',b'Jojo Maronttinni',12 July 2018 ,0.93
b'Thinking of You (I Drive Myself Crazy)',b'*NSYNC',1999,1.65
b'Waiting for Love',b'Avicii',22 May 2015 ,2.15
b'Wake Up',b'Hilary Duff',October 2005 ,2.18
b'Do You Remember',b'Jay Sean',3 November 2009 ,2.13
b'Wrecking Ball',b'Miley Cyrus',18 September 2013 ,2.30
,,,
"b""J'aime""",b'Clara Morgane',26 March 2007 ,1.34
b'Stick Stickly',b'Attack Attack!',4 June 2008 ,2.03
b'Home',b'Daughtry',2007,2.07
b'I Love Me',b'Meghan Trainor',15 April 2016 ,1.86
b'Eat You Alive',b'Limp Bizkit',23 September 2003 ,2.11
b'We Built This City',b'LadBaby',December 2018 ,0.92
b'Misery',b'Maroon 5',23 June 2010 ,2.30
,,,
b'Tak blisko',b'Rafa\xc5\x82 Brzozowski',14 June 2012 ,1.30
b'Snapback',b'Old Dominion',11 January 2016 ,1.74
b'Crazy Stupid Love',b'Cheryl Cole',20 July 2014 ,2.07
b'Under the Bridge / Lady Marmalade',b'All Saints',May 1998 ,2.17
b'Jabba the Hutt',b'Pewdiepie',13 September 2013 ,1.66
"b""Separate Lives / I Don't Wanna Know""",b'Phil Collins',5 October 1985 ,2.23
b'Shotgun',b'George Ezra',18 May 2018 ,2.17
,,,
b'Do the Bartman',b'The Simpsons',1990,2.22
b'Scream',b'Usher',27 April 2012 ,2.21
b'Work From Home',b'Fifth Harmony',26 February 2016 ,2.26
b'Boomerang',b'Nicole Scherzinger',8 March 2013 ,1.72
b'Would You Ever',b'Skrillex',26 July 2017 ,2.13
"b""He's Bad""",b'Jesu',23 July 2016 ,2.14
b'Golden Boy',"b""\xd7\xa0\xd7\x93\xd7\x91 \xd7\x92\xd7\x93\xd7\x92'\xe2\x80\x8e [Nadav Guedj]""",15 March 2015 ,2.01
,,,
b'P.I.M.P.',b'50 Cent',19 October 2003 ,2.28
b'Przekwit\xc5\x82o lato',b'Siekiera',16 November 2011 ,1.95
b'hearteater',b'XXXTentacion',20 March 2018 ,2.02
b'Big Hoops (Bigger the Better)',b'Nelly Furtado',17 April 2012 ,2.18
b'Home Sweet Home / Bittersweet Symphony ',b'Limp Bizkit',27 December 2005 ,2.00
b'No es lo mismo',b'Alejandro Sanz',2003,1.71
b'I Believe I Can Fly',b'R. Kelly',26 November 1996 ,2.28
,,,
b'Carry Out',b'Timbaland',2009,2.24
b'Berzerk',b'Eminem',27 August 2013 ,2.33
