track,artist,date,rating 
b'Handbags and Gladrags / Man of Constant Sorrow',b'Rod Stewart',May 1970 ,3.68
,,,
,,,
b'On a Carousel / All the World Is Love',b'The Hollies',10 February 1967 ,3.69
"b""Where's Captain Kirk? / Amnesia""",b'Spizzenergi',December 1979 ,3.64
"b""He's on the Phone""",b'Saint Etienne Featuring Etienne Daho',29 October 1995 ,3.66
b'Here Comes the Night / All for Myself',b'Them',5 March 1965 ,3.72
b'Into the Night',b'Xiu Xiu',7 April 2016 ,3.74
b'Easy Lee / Dexter',b'Ricardo Villalobos',26 August 2015 ,3.65
b'Leave It in My Dreams',b'The Voidz',23 January 2018 ,3.68
,,,
b'Fright Night',"b""Ariel Pink's Haunted Graffiti""",6 June 2011 ,3.71
"b""Mama Tried / You'll Never Love Me Now""",b'Merle Haggard and The Strangers',July 1968 ,3.66
b'I Cannot Fucking Wait Until Morrissey Dies',b'JPEGMAFIA',11 January 2018 ,3.70
b'Solo Flight / The World Is Waiting for the Sunrise',b'Benny Goodman and His Orchestra',December 1943 ,3.86
b'The Sweetest Thing / Tougher Than the Rest',b'Camera Obscura',2 November 2009 ,3.69
b'Distopian Dream Girl / Scarin',b'Built to Spill',1995,3.74
b'Alive With the Glory of Love',b'Say Anything',4 September 2006 ,3.65
,,,
b'Every Time the Sun Comes Up',b'Sharon Van Etten',18 April 2014 ,3.69
"b""I Remember You / California Sun [Live] / I Don't Wanna Walk Around With You [Live]""",b'Ramones',7 March 1977 ,3.73
b'The Boy in the Bubble / Crazy Love Vol. II',b'Paul Simon',7 March 1987 ,3.64
"b""Walkin' (Part One) / Walkin' (Part Two)""",b'Miles Davis All Stars',February 1960 ,3.97
b'The 3rd Time We Opened the Capsule / Four Men / Into the Sea / Prize',b'Kitchens of Distinction',May 1989 ,3.74
b'Blood',b'Editors',11 July 2005 ,3.59
b'Follow the Leaders / Tension',b'Killing Joke',May 1981 ,3.74
,,,
"b""You're Lost Little Girl / Roadhouse Blues""",b'The Doors',1972,3.86
b'The Days of Pearly Spencer',b'Marc Almond',April 1992 ,3.70
"b'Voices in the Sky / Dr. Livingstone, I Presume'",b'The Moody Blues',July 1968 ,3.79
b'Oh My God',b'A Tribe Called Quest',30 May 1994 ,3.67
b'Shut Up / A Town With No Name',b'Madness',18 September 1981 ,3.71
"b""Somebody Else's Guy""",b'Jocelyn Brown',1984,3.66
b'See Saw / Screaming Hand',b'Jay Reatard',8 April 2008 ,3.81
,,,
b'Soul Makossa / Lily',b'Manu Dibango',May 1973 ,3.64
b'Strange Magic / New World Rising',b'E L O',February 1976 ,3.64
b'Crave You',b'Flight Facilities',April 2010 ,3.67
"b""Waitin'""",b'Kelela',3 October 2017 ,3.62
"b""Nuclear War / Sometimes I'm Happy""",b'Sun Ra',1982,3.66
b'The Adventures of Grandmaster Flash on the Wheels of Steel / The Party Mix',b'Grandmaster Flash & The Furious Five',1981,3.62
"b""I'm Making Believe / Into Each Life Some Rain Must Fall""",b'The Ink Spots',October 1944 ,3.74
,,,
b'Frankie and Johnny / Everyone Does It in Hawaii',b'Jimmie Rodgers',22 November 1929 ,3.71
"b""Come On, Let's Go / Framed""",b'Ritchie Valens',1 September 1958 ,3.70
"b""(Get Your Kicks On) Route 66 / Everyone Is Sayin' Hello Again (Why Must We Say Goodbye?)""",b'The King Cole Trio',22 April 1946 ,3.71
"b""Mack the Knife / Back o' Town Blues""",b'Louis Armstrong & His All-Stars',October 1955 ,3.76
b'Like a Friend',b'Pulp',1997,3.75
,,,
,,,
b'Everything Will Flow',b'Suede',6 September 1999 ,3.72
b'Roses [CD1]',b'dEUS',1996,3.76
b'Gone With the Wind Is My Love / Wild Times',b'Rita & the Tiaras',February 1967 ,3.68
b'Lions / Go!',b'Tones on Tail',11 May 1984 ,3.74
b'Lament',b'The Cure',August 1982 ,3.72
b'Raw-Hide / Dixie-Doodle',b'Link Wray & The Wraymen',5 January 1959 ,3.76
"b""I Can't Stand Myself (When You Touch Me) / There Was a Time""",b'James Brown',December 1967 ,3.81
,,,
"b""My Mind's Eye / I Can't Dance With You""",b'Small Faces',11 November 1966 ,3.70
b'Golden',b'My Morning Jacket',February 2004 ,3.81
b'In the Night / Tipitina',b'Professor Longhair and His Blues Scholars',February 1954 ,3.89
b'Tower of Strength / Breathe / Fabienne / Dream On',b'The Mission',January 1988 ,3.68
b'Little Star',b'Stina Nordenstam',1994,3.83
b'Time for Heroes / The 7 Deadly Sins (Demo Version)',b'The Libertines',13 January 2003 ,3.68
"b""Uncle John's Band / New Speedway Boogie""",b'Grateful Dead',1 July 1970 ,3.74
,,,
b'Happily Deranged: Music From The Adventures of Pete and Pete Featuring Polaris',b'Polaris',1995,4.01
b'Un poco loco / It Could Happen to You',b'Bud Powell',July 1951 ,3.76
b'Territory',b'Sepultura',5 October 1993 ,3.69
b'Countdown',b'Pulp',August 1991 ,3.76
b'July Morning / Love Machine',b'Uriah Heep',1972,4.00
b'Let the Good Times Roll / Do You Mean to Hurt Me So',b'Shirley & Lee',June 1956 ,3.76
"b""The King of Rock 'n' Roll / Moving the River""",b'Prefab Sprout',April 1988 ,3.66
,,,
b'Modern World',b'Wolf Parade',18 May 2006 ,3.72
b'January 1979',b'mewithoutYou',5 March 2005 ,3.87
b'Just Like Me / B.F.D.R.F. Blues',b'Paul Revere & The Raiders',November 1965 ,3.71
b'G\xc3\xb3recki [Part 1]',b'Lamb',17 March 1997 ,3.67
b'Kids in the Dark',b'Bat for Lashes',10 June 2019 ,3.68
b'(Drawing) Rings Around the World',b'Super Furry Animals',October 2001 ,3.76
b'Sweet Dream / 17',b'Jethro Tull',17 October 1969 ,3.67
,,,
b'You Make Me Real / Roadhouse Blues',b'The Doors',March 1970 ,3.65
b'Ride on Shooting Star',b'the pillows',26 April 2000 ,3.77
b'Becoming More Like Alfie',b'The Divine Comedy',12 August 1996 ,3.78
b'\xe7\x82\x89\xe5\xbf\x83\xe8\x9e\x8d\xe8\xa7\xa3 (Roshin yuukai)',b'Iroha(sasaki)',19 December 2008 ,3.83
"b'King of the Road / Atta Boy, Girl'",b'Roger Miller',January 1965 ,3.62
b'Beautiful Waste / Property Is Condemned',b'The Triffids',February 1984 ,3.83
b'I Believe',b'R.E.M.',1986,3.75
,,,
b'Pretzel Logic / Through With Buzz',b'Steely Dan',20 September 1974 ,3.68
b'Kings and Queens / The Madding Crowd',b'Killing Joke',March 1985 ,3.73
b'Ring the Alarm',b'Tenor Saw',1985,3.63
b'Help Me / Bye Bye Bird',b'Sonny Boy Williamson',February 1963 ,3.71
b'Up on the Catwalk / A Brass Band in Africa',b'Simple Minds',March 1984 ,3.76
,,,
,,,
b'Get Away',b'Yuck',28 March 2011 ,3.65
b'Writing to Reach You',b'Travis',8 March 1999 ,3.71
"b'Jenny, Jenny / Miss Ann'",b'Little Richard',May 1957 ,3.67
b'Dynamic Duo',b'Kasher Quon',18 June 2019 ,3.70
"b""Let Me Down Easy / What I Don't Know (Won't Hurt Me)""",b'Bettye Lavette',1965,3.75
b'Your Mind and We Belong Together / Laughing Stock',b'Love',September 1968 ,3.77
b'Leave Home',b'The Chemical Brothers',5 June 1995 ,3.66
,,,
b'Friends / Little Bird',b'The Beach Boys',15 April 1968 ,3.69
b'Protection',b'Alcest',23 August 2019 ,3.69
"b""Don't Feel Right""",b'The Roots',11 September 2006 ,3.71
"b""I Hate the Rich / You're Not Blank""",b'The Dils',September 1977 ,3.64
b'Heaven / Heartbeat',b'The Psychedelic Furs',March 1984 ,3.67
b'Seven',b'James',July 1992 ,3.84
"b""Stormy Weather (Keeps Rainin' All the Time) / Love Is the Thing""",b'Ethel Waters',May 1933 ,3.68
,,,
b'Dance Away / Cry Cry Cry',b'Roxy Music',April 1979 ,3.65
b'Mathilde / My Death',b'Scott Walker',1967,4.04
"b""Drop a Gem on 'Em""",b'Mobb Deep',1996,3.72
b'F.M.I. ',b'Jos\xc3\xa9 M\xc3\xa1rio Branco',1982,3.82
"b""What a Man / I Don't Know""",b'Linda Lyndell',July 1968 ,3.87
b'Enjoy / Possibly Maybe',b'Bj\xc3\xb6rk',September 1996 ,3.77
b'Love and Anger / Ken',b'Kate Bush',26 February 1990 ,3.65
,,,
b'Stomping at the Savoy / Why Should I Beg for Love',"b""Chick Webb's Savoy Orchestra""",June 1934 ,3.73
b'Candyskin / Meat Whiplash',b'Fire Engines',April 1981 ,3.71
"b""Honey Don't Think""",b'Grant Lee Buffalo',20 March 1995 ,3.87
b'White Car in Germany / The Associate',b'The Associates',5 December 1981 ,3.71
b'A tout le monde',b'Megadeth',6 February 1995 ,3.63
b'Long Snake Moan',b'PJ Harvey',April 1995 ,3.67
b'HR 8938 Cephei',b'Deadmau5',15 March 2011 ,3.71
,,,
b'Tell It Like It Is / Why Worry',b'Aaron Neville',November 1966 ,3.62
b'Never Come Down (The Brownie Song)',b'CunninLynguists',2 February 2009 ,3.60
b'Lewis Takes Off His Shirt',b'Owen Pallett',21 June 2010 ,3.62
"b""Pride of Man / Dino's Song""",b'Quicksilver Messenger Service',May 1968 ,3.83
"b""Who's Been Talking? / Tell Me""","b""Howlin' Wolf""",February 1960 ,3.78
b'Into the Void / Fatso Forgetso',b'Kyuss',6 September 1996 ,3.72
"b""Homosapien / Keats' Song""",b'Pete Shelley',September 1981 ,3.66
,,,
b'Flight From Ashiya / Holidaymaker',b'Kaleidoscope',15 September 1967 ,3.80
"b""Daydream / Baby I Don't Mind""",b'Wallace Collection',1969,3.73
b'The Lakes of Canada',b'The Innocence Mission',1999,3.89
"b""We Still Got the Taste Dancin' on Our Tongues""",b'Wild Beasts',22 March 2010 ,3.70
b'Perfect Strangers / Son of Alerik',b'Deep Purple',October 1984 ,3.68
,,,
,,,
b'Once Upon a Time in America',b'Ennio Morricone',1984,3.90
b'Rise & Shine',b'The Cardigans',1995,3.74
b'Heaven Beside You',b'Alice in Chains',February 1996 ,3.64
b'Pull Up the People',b'M.I.A.',2004,3.80
b'Cotton Crop Blues / Hold Me in Your Arms',b'James Cotton',1 July 1954 ,3.84
b'Life Goes On',b'2Pac',11 September 1996 ,3.60
b'After the Gold Rush / Down by the River',b'Neil Young',1970,4.17
,,,
b'Avenue',b'Saint Etienne',October 1992 ,3.71
"b""Love Is Here and Now You're Gone / There's No Stopping Us Now""",b'The Supremes',January 1967 ,3.67
b'Why You Wanna Treat Me So Bad? / Baby',b'Prince',23 January 1980 ,3.73
"b""Stack-A'Lee (Part I) / Stack-A'Lee (Part II)""",b'Archibald and His Orchestra',April 1950 ,3.69
b'Left of Center / Undertow',b'Suzanne Vega',May 1986 ,3.75
b'Pick Up the Phone',b'The Notwist',April 2002 ,3.68
b'Fear Loves This Place',b'Julian Cope',1992,3.86
,,,
b'How Long Do I Have to Wait for You? Pts. 1 & 2',b'Sharon Jones and The Dap-Kings',16 November 2004 ,3.94
b'The Trick Is to Keep Breathing',b'Garbage',5 February 1999 ,3.71
b'Ni t\xc3\xba ni nadie / Jaime y Laura',b'Alaska y Dinarama',1985,3.79
b'If We Were Vampires',b'Jason Isbell and the 400 Unit',18 May 2017 ,3.81
b'Honky Tonk (Part 1) / Honky Tonk (Part 2)',b'Bill Doggett',August 1956 ,3.66
"b""If Loving You Is Wrong, I Don't Want to Be Right / The Rap""",b'Millie Jackson',1974,3.77
b'Majorette',b'Beach House',3 June 2016 ,3.69
,,,
b'I Asked for Water / So Glad',b'Howlin Wolf',August 1956 ,3.81
b'Fa\xc3\xaet accompli',b'Curve',24 February 1992 ,3.70
b'Worried Man Blues / The Cannon-Ball',b'The Carter Family',October 1930 ,3.83
b'We Are All Prostitutes / Amnesty International Report',b'The Pop Group',October 1979 ,3.63
b'A Huge Ever Growing Pulsating Brain That Rules From the Centre of the Ultraworld',b'The Orb',October 1989 ,3.66
b'A Good Idea  ',b'Sugar',October 1992 ,3.76
b'ROSE QUARTZ / FULTON STREET I',b'La Dispute',4 December 2018 ,3.64
,,,
b'Could Heaven Ever Be Like This',b'Idris Muhammad',1977,3.74
b'One Caress',b'Depeche Mode',1993,3.73
b'Braindrops',b'Tropical Fuck Storm',18 August 2019 ,3.67
b'Nothing As It Seems',b'Pearl Jam',23 May 2000 ,3.68
b'Life Is Sweet',b'The Chemical Brothers',28 August 1995 ,3.68
b'In My Head',b'Queens of the Stone Age',2005,3.65
b'Father Christmas / Prince of the Punks',b'The Kinks',25 November 1977 ,3.68
,,,
b'Out of Time / Jiving Sister Fanny',b'The Rolling Stones',5 September 1975 ,3.73
b'Nothing From Nothing / My Soul Is a Witness',b'Billy Preston',3 August 1974 ,3.67
b'Two Sevens Clash / Version',b'Culture',1977,3.71
b'Millie Pulled a Pistol on Santa',b'De La Soul',1991,3.68
b'Links / Just Close Your Eyes & Listen',b'The Chameleon',1995,3.71
,,,
,,,
b'Ewan',b'The Radio Dept.',13 December 2004 ,3.75
b'African and White / Be Suspicious',b'China Crisis',1981,3.69
b'Blackwater',b'Rain Tree Crow',March 1991 ,3.73
b'Next Lifetime',b'Erykah Badu',1997,3.67
b'Hard Times / Love Action (I Believe in Love)',b'The Human League',1981,3.73
b'I Forget Where We Were',b'Ben Howard',19 August 2014 ,3.82
"b""Theme From Harry's Game / Strayed Away""",b'Clannad',1982,3.72
,,,
"b""I'm a Man / By My Side""",b'The Elois',April 1967 ,3.86
b'Eyes of a Stranger / Queen of the Reich',b'Queensr\xc3\xbfche',1988,3.66
b'One More Cup of Coffee / Romance in Durango',b'Bob Dylan',April 1976 ,3.67
b'Why So Lonely',b'Wonder Girls',5 July 2016 ,3.62
b'Stutter',b'Elastica',4 November 1993 ,3.67
b'Fallout / Polish Girl',b'Neon Indian',23 August 2011 ,3.61
"b""All Mixed Up / You're All I've Got Tonight""",b'The Cars',1978,3.71
,,,
b'Cue / U\xe2\x80\xa2T',b'YMO',21 April 1981 ,4.02
b'Natural One / Cabride',b'The Folk Implosion',21 November 1995 ,3.70
b'Deliverance',b'Opeth',2002,3.72
b'Made Up Love Song #43',b'Guillemots',26 June 2006 ,3.69
b'No Plan',b'David Bowie',24 October 2016 ,3.85
b'Bicep',b'TR/ST',13 July 2017 ,3.67
b'Kings of Speed / Motorhead',b'Hawkwind',7 March 1975 ,3.78
,,,
b'For Love',b'Lush',31 December 1991 ,3.66
b'Mr. Peterson / Never Did',b'Perfume Genius',1 March 2010 ,3.74
b'The Future',b'Leonard Cohen',1993,3.76
b'Everything Is Alright',b'Motion City Soundtrack',2005,3.87
b'idle talk',b'iamamiwhoami',25 April 2012 ,3.61
"b""It's Only a Paper Moon / (I'm Gonna Hurry You Out of My Mind And) Cry You Out of My Heart""",b'Ella Fitzgerald',June 1945 ,3.91
"b""Everybody Loves My Baby (But My Baby Don't Love Nobody but Me) / Stop the Sun Stop the Moon (My Man's Gone)""",b'The Boswell Sisters',April 1932 ,3.79
,,,
b'Running to the Sea',b'R\xc3\xb6yksopp',6 December 2012 ,3.67
b'Hurry On Sundown / Mirror of Illusion',b'Hawkwind',26 July 1970 ,3.84
b'Double Heart / On Location',b'Robert Rental',1 October 1980 ,3.72
"b""She's So Fly (I'm So High)""",b'Grind Mode',2008,3.71
b'I Love You More Than Words Can Say / Let Me Come On Home',b'Otis Redding',21 March 1967 ,3.74
b'Soft Power / Lose the Baby',b'Tropical Fuck Storm',17 November 2017 ,3.67
"b""Stormbringer / Love Don't Mean a Thing """,b'Deep Purple',January 1975 ,3.71
,,,
b'Once Around the Block',b'Badly Drawn Boy',August 1999 ,3.69
b'Melting Pot / Kinda Easy Like',"b""Booker T. & The M.G.'s""",February 1971 ,3.74
b'E. Texas Ave. / Blue Boy',b'The Promise Ring',30 April 1996 ,3.63
b'Daphne Descends',b'The Smashing Pumpkins',1998,3.72
b'Churches / They All Run after the Carving Knife',b'New Musik',1981,4.01
,,,
,,,
b'Walk Away Renee / Your Love Is Wonderful',b'Four Tops',January 1968 ,3.68
b'I Am a Rock / Leaves That Are Green',b'Paul Simon',July 1965 ,3.72
b'Wrecking Ball',b'Emmylou Harris',1996,3.83
"b""It's All Gone Tomorrow""",b'Susanne Sundf\xc3\xb8r',4 June 2010 ,3.97
b'Slow Burn',b'David Bowie',3 June 2002 ,3.67
b'I Feel Space',b'Lindstr\xc3\xb8m',May 2005 ,3.60
b'I GET A LITTLE AT A TIME',b'Tonetta',23 February 2016 ,4.09
,,,
b'Freewheel Burning / Breaking the Law',b'Judas Priest',January 1984 ,3.67
b'Fat Gal / Shout Bamalama',b'Otis Redding and The Pinetoppers',1960,3.77
b'Higher Ground',b'TNGHT',18 July 2012 ,3.71
b'Na Fe Throw It',b'Round Five',1999,3.62
b'Axe Crazy / War Machine',b'Jaguar',September 1982 ,3.71
"b""La maison o\xc3\xb9 j'ai grandi / Tu verras""",b'Fran\xc3\xa7oise Hardy',1966,3.83
b'Dedicated to the One I Love / Free Advice',b'The Mamas & The Papas',25 February 1967 ,3.64
,,,
b'Fire of Love / Walking With the Beast',b'The Gun Club',August 1982 ,3.76
b'Kid Charlemagne / Here at the Western World',b'Steely Dan',1978,3.99
b'Theme From Dead Man',b'Neil Young',1996,3.97
"b""Night and Day / I've Got You on My Mind""",b'Leo Reisman and His Orchestra',13 January 1933 ,3.84
b'Memorabilia / Persuasion',b'Soft Cell',March 1981 ,3.67
b'Little Trouble Girl',b'Sonic Youth',May 1996 ,3.69
b'Hot Smoke & Sasafrass / Lonely',b'The Bubble Puppy',November 1968 ,3.70
,,,
b'Down to Earth',b'Peter Gabriel',10 June 2008 ,3.76
b'What Use? / Crash',b'Tuxedomoon',1980,3.70
b'Lady Came From Baltimore / Black Sheep Boy',b'Tim Hardin',17 November 1967 ,3.91
b'Cumberland Gap / Love Is Strange',b'Lonnie Donegan and His Skiffle Group',March 1957 ,3.75
b'Julie',b'Outer Limits Recordings',2010,3.83
b'Du riechst so gut',b'Rammstein',24 August 1995 ,3.71
"b""Don't Let Go (Love)""",b'En Vogue',22 October 1996 ,3.63
,,,
b'Anything',b'Urban Jungle',1995,3.63
b'Bring It on Home / Down Child',b'Sonny Boy Williamson',February 1966 ,3.90
b'SUdS & SOdA',b'dEUS',1994,3.69
b'Buona Sera / Oh Marie',b'Louis Prima',1958,3.73
b'Mirror Mirror',b'Blind Guardian',7 February 1998 ,3.57
b'MmmHmm',b'Flying Lotus',6 July 2010 ,3.67
b'Poppa Large',"b""Ultramagnetic MC's""",1992,3.85
,,,
b'Sanity',b'Killing Joke',1986,3.71
"b""Time Won't Let Me / Was It Really Real""",b'The Outsiders',February 1966 ,3.71
b'1904',b'The Tallest Man on Earth',15 May 2012 ,3.63
"b""Look, Know / I'm Into C.B.""",b'The Fall',19 April 1982 ,3.76
b'Lay Down (Candles in the Rain) / Candles in the Rain',b'Melanie',April 1970 ,3.73
,,,
,,,
"b'Vehicle / Lead Me Home, Gently'",b'The Ides of March',1969,3.67
b'New Frontier / Maxine',b'Donald Fagen',January 1983 ,3.62
b'America / Total Mass Retain',b'Yes',17 July 1972 ,3.73
b'Sylvia / Love Remembered',b'Focus',May 1972 ,3.66
"b""Girls Are Out to Get You / You'll Be Sorry""",b'The Fascinations',17 February 1967 ,3.71
b'Where Do You Go To (My Lovely) / Morning Mountain',b'Peter Sarstedt',January 1969 ,3.61
"b""Don't Take Your Guns to Town / I Still Miss Someone""",b'Johnny Cash',December 1958 ,3.67
,,,
b'Obamacare',b'Quelle Chris',19 March 2019 ,3.66
b'Jesus Christ / Big Black Car',b'Big Star',1978,3.67
b'Forgotten Eyes',b'Big Thief',2 October 2019 ,3.70
b'Showdown / In Old England Town (Instrumental)',b'Electric Light Orchestra',14 September 1973 ,3.66
b'\xe7\x9c\x9f\xe5\xa4\x9c\xe4\xb8\xad\xe3\x81\xaf\xe7\xb4\x94\xe6\xbd\x94 (Mayonaka wa junketsu)',b'\xe6\xa4\x8e\xe5\x90\x8d\xe6\x9e\x97\xe6\xaa\x8e [Sheena Ringo]',28 March 2001 ,3.70
b'Heart in Your Heartbreak / The One',b'The Pains of Being Pure at Heart',14 December 2010 ,3.63
b'Blue Boy / Lovesick',b'Orange Juice',August 1980 ,3.68
,,,
b'Red Sleeping Beauty / From the Damned',b'McCarthy',October 1986 ,3.74
b'Read About Seymour / Ripped & Torn / Black Velvet',b'Swell Maps',January 1978 ,3.67
b'By Your Side',b'Sade',30 October 2000 ,3.65
b'Harlem / Who Is He (And What Is He to You)?',b'Bill Withers',1975,3.89
b'The Puppet  /  Do It Clean',b'Echo & The Bunnymen',14 September 1980 ,3.70
b'Charlotte Anne / Christmas Mourning',b'Julian Cope',12 September 1988 ,3.70
b'Happy House',b'The Juan Maclean',February 2008 ,3.60
,,,
b'Conceiving You',b'Riverside',2005,3.63
b'Swim and Sleep (Like a Shark) / Waves of Confidence',b'Unknown Mortal Orchestra',13 November 2012 ,3.71
"b""Willow's Song / Gently Johnny""",b'Paul Giovanni',April 2012 ,4.07
b'Little Baby Nothing',b'Manic Street Preachers',15 November 1992 ,3.68
b'Athol-Brose',b'Cocteau Twins',1992,3.75
"b""Oh Death / Troubled 'Bout My Mother""",b'Charley Patton',March 1935 ,3.96
b'Forever Failure',b'Paradise Lost',25 September 1995 ,3.66
,,,
b'Diamonds Are Forever / Pieces of Dreams',b'Shirley Bassey',1971,3.67
"b""2000 Miles / Fast or Slow (The Law's the Law) / Money""",b'Pretenders',November 1983 ,3.66
b'It Makes the Babies Want to Cry',b'George Clanton',2015,3.90
b'Romeo / No Solution',b'Wipers',1982,3.77
"b""Iron Fist / Remember Me I'm Gone""",b'Mot\xc3\xb6rhead',3 April 1982 ,3.70
b'Hybrid Rainbow',b'the pillows',21 November 1997 ,3.82
b'Everybody Needs Somebody to Love / Looking for My Baby',b'Solomon Burke',July 1964 ,3.64
,,,
"b""Baby, Please Don't Go / Wild Cow Blues""","b""Joe Williams' Washboard Blues Singers""",December 1935 ,3.82
"b""Everybody's Talkin' / That's the Bag I'm In""",b'Fred Neil',July 1968 ,3.85
b'Train',b'Goldfrapp',14 April 2003 ,3.65
b'Kowalski',b'Primal Scream',5 May 1997 ,3.67
